record_id,holiday_name,date,sku,region,qty_produced,qty_sold,demand_shift_factor,qty_leftover,sell_through_rate
HOLIDAY_REC_10168,Heroes Day,2025-08-12,Wholegrain Brown,Bulawayo,986,974,1.16,12,0.988
HOLIDAY_REC_1762,New Year's Day,2025-01-01,Soft White,Bulawayo,1317,1128,1.27,189,0.856
HOLIDAY_REC_15680,Unity Day,2025-12-22,Seed Loaf,Masvingo,2163,2102,0.91,61,0.972
HOLIDAY_REC_2473,National Youth Day,2025-02-21,Wholegrain Brown,Mutare,1455,1426,1.21,29,0.98
HOLIDAY_REC_15914,Christmas Day,2025-12-25,High Energy White,Bulawayo,2679,2300,1.04,379,0.859
HOLIDAY_REC_6739,Easter Monday,2025-04-21,Wholegrain Brown,Mutare,2093,2039,1.28,54,0.974
HOLIDAY_REC_15729,Unity Day,2025-12-22,Whole Wheat,Mutare,2155,1903,1.12,252,0.883
HOLIDAY_REC_12200,Defense Forces Day,2025-08-13,Soft White,Chitungwiza,702,655,0.95,47,0.933
HOLIDAY_REC_7944,Workers Day,2025-05-01,Whole Wheat,Mutare,1186,1030,1.28,156,0.868
HOLIDAY_REC_12911,Defense Forces Day,2025-08-13,Whole Wheat,Harare,879,782,1.25,97,0.89
HOLIDAY_REC_14370,Unity Day,2025-12-22,Wholegrain Brown,Gweru,1576,1369,0.92,207,0.869
HOLIDAY_REC_6372,Easter Monday,2025-04-21,High Energy Brown,Chitungwiza,645,610,0.94,35,0.946
HOLIDAY_REC_16617,Christmas Day,2025-12-25,Soft White,Gweru,807,796,1.04,11,0.986
HOLIDAY_REC_8259,Workers Day,2025-05-01,Soft White,Mutare,719,700,1.29,19,0.974
HOLIDAY_REC_7562,Workers Day,2025-05-01,Wholegrain Brown,Chitungwiza,1914,1700,1.07,214,0.888
HOLIDAY_REC_9796,Africa Day,2025-05-25,Wholegrain Brown,Mutare,1629,1619,1.22,10,0.994
HOLIDAY_REC_6169,Easter Monday,2025-04-21,Wholegrain Brown,Gweru,2224,2215,1.09,9,0.996
HOLIDAY_REC_11476,Heroes Day,2025-08-12,High Energy Brown,Bulawayo,1196,1187,1.22,9,0.992
HOLIDAY_REC_3597,Independence Day,2025-04-18,High Energy Brown,Chitungwiza,731,697,0.94,34,0.953
HOLIDAY_REC_6289,Easter Monday,2025-04-21,Soft White,Masvingo,1068,926,1.18,142,0.867
HOLIDAY_REC_4633,Independence Day,2025-04-18,Family Loaf,Bulawayo,1058,989,1.08,69,0.935
HOLIDAY_REC_15148,Unity Day,2025-12-22,High Energy White,Masvingo,929,860,1.1,69,0.926
HOLIDAY_REC_16510,Christmas Day,2025-12-25,High Energy Brown,Masvingo,1776,1626,1.04,150,0.916
HOLIDAY_REC_6230,Easter Monday,2025-04-21,Wholegrain Brown,Harare,2250,2207,1.02,43,0.981
HOLIDAY_REC_17681,Boxing Day,2025-12-26,High Energy Brown,Masvingo,1667,1481,0.93,186,0.888
HOLIDAY_REC_18361,Boxing Day,2025-12-26,High Energy Brown,Chitungwiza,1426,1278,1.29,148,0.896
HOLIDAY_REC_18813,Boxing Day,2025-12-26,Soft White,Mutare,954,953,1.26,1,0.999
HOLIDAY_REC_10268,Heroes Day,2025-08-12,High Energy White,Gweru,660,632,1.14,28,0.958
HOLIDAY_REC_12773,Defense Forces Day,2025-08-13,High Energy Brown,Chitungwiza,1848,1705,0.98,143,0.923
HOLIDAY_REC_5751,Easter Monday,2025-04-21,Whole Wheat,Gweru,641,579,0.95,62,0.903
HOLIDAY_REC_8153,Workers Day,2025-05-01,Seed Loaf,Harare,809,690,0.99,119,0.853
HOLIDAY_REC_13504,Defense Forces Day,2025-08-13,Wholegrain Brown,Gweru,943,820,1.14,123,0.87
HOLIDAY_REC_3087,National Youth Day,2025-02-21,Family Loaf,Masvingo,1629,1528,1.11,101,0.938
HOLIDAY_REC_1907,National Youth Day,2025-02-21,High Energy White,Mutare,794,706,1.07,88,0.889
HOLIDAY_REC_6883,Workers Day,2025-05-01,Wholegrain Brown,Mutare,1100,1012,1.1,88,0.92
HOLIDAY_REC_7674,Workers Day,2025-05-01,Family Loaf,Mutare,1241,1139,1.25,102,0.918
HOLIDAY_REC_8173,Workers Day,2025-05-01,Whole Wheat,Chitungwiza,1573,1349,1.18,224,0.858
HOLIDAY_REC_18767,Boxing Day,2025-12-26,Soft White,Bulawayo,1165,996,1.07,169,0.855
HOLIDAY_REC_5871,Easter Monday,2025-04-21,Seed Loaf,Chitungwiza,952,835,1.04,117,0.877
HOLIDAY_REC_17303,Christmas Day,2025-12-25,High Energy Brown,Mutare,2206,2193,0.9,13,0.994
HOLIDAY_REC_18031,Boxing Day,2025-12-26,Family Loaf,Bulawayo,974,966,0.92,8,0.992
HOLIDAY_REC_5123,Independence Day,2025-04-18,Seed Loaf,Mutare,1706,1694,1.22,12,0.993
HOLIDAY_REC_5127,Independence Day,2025-04-18,Wholegrain Brown,Mutare,1196,1138,1.28,58,0.952
HOLIDAY_REC_13624,Defense Forces Day,2025-08-13,High Energy Brown,Harare,2384,2075,1.19,309,0.87
HOLIDAY_REC_15035,Unity Day,2025-12-22,Family Loaf,Chitungwiza,2267,2112,0.94,155,0.932
HOLIDAY_REC_4622,Independence Day,2025-04-18,Whole Wheat,Masvingo,664,624,0.96,40,0.94
HOLIDAY_REC_6810,Easter Monday,2025-04-21,Seed Loaf,Mutare,2053,1947,1.11,106,0.948
HOLIDAY_REC_16749,Christmas Day,2025-12-25,Whole Wheat,Bulawayo,2621,2460,1.28,161,0.939
HOLIDAY_REC_15746,Unity Day,2025-12-22,High Energy White,Gweru,2142,2019,1.01,123,0.943
HOLIDAY_REC_11480,Heroes Day,2025-08-12,Whole Wheat,Chitungwiza,1475,1420,1.19,55,0.963
HOLIDAY_REC_2126,National Youth Day,2025-02-21,Seed Loaf,Bulawayo,1825,1615,1.1,210,0.885
HOLIDAY_REC_8151,Workers Day,2025-05-01,Soft White,Bulawayo,1201,1183,1.06,18,0.985
HOLIDAY_REC_8718,Africa Day,2025-05-25,High Energy White,Masvingo,873,871,0.91,2,0.998
HOLIDAY_REC_13014,Defense Forces Day,2025-08-13,Family Loaf,Chitungwiza,1760,1543,1.22,217,0.877
HOLIDAY_REC_56,New Year's Day,2025-01-01,Whole Wheat,Mutare,1677,1578,1.1,99,0.941
HOLIDAY_REC_17023,Christmas Day,2025-12-25,Family Loaf,Gweru,2095,2005,1.02,90,0.957
HOLIDAY_REC_303,New Year's Day,2025-01-01,High Energy White,Chitungwiza,2616,2552,0.95,64,0.976
HOLIDAY_REC_17661,Boxing Day,2025-12-26,Family Loaf,Harare,2292,2073,1.06,219,0.904
HOLIDAY_REC_14179,Unity Day,2025-12-22,Wholegrain Brown,Gweru,2180,1989,1.11,191,0.912
HOLIDAY_REC_13569,Defense Forces Day,2025-08-13,High Energy White,Chitungwiza,2186,1946,1.07,240,0.89
HOLIDAY_REC_4433,Independence Day,2025-04-18,High Energy White,Gweru,2597,2470,0.92,127,0.951
HOLIDAY_REC_12395,Defense Forces Day,2025-08-13,Soft White,Chitungwiza,1405,1290,1.25,115,0.918
HOLIDAY_REC_10479,Heroes Day,2025-08-12,Whole Wheat,Gweru,1413,1321,1.15,92,0.935
HOLIDAY_REC_10454,Heroes Day,2025-08-12,High Energy White,Harare,821,772,1.09,49,0.94
HOLIDAY_REC_5241,Independence Day,2025-04-18,Seed Loaf,Harare,1319,1136,0.98,183,0.861
HOLIDAY_REC_10489,Heroes Day,2025-08-12,Seed Loaf,Gweru,2270,2268,1.06,2,0.999
HOLIDAY_REC_16283,Christmas Day,2025-12-25,Soft White,Bulawayo,2879,2518,1.02,361,0.875
HOLIDAY_REC_14125,Unity Day,2025-12-22,Family Loaf,Bulawayo,673,626,0.93,47,0.93
HOLIDAY_REC_10161,Heroes Day,2025-08-12,Seed Loaf,Bulawayo,823,703,1.18,120,0.854
HOLIDAY_REC_16908,Christmas Day,2025-12-25,High Energy White,Masvingo,2589,2459,1.03,130,0.95
HOLIDAY_REC_6377,Easter Monday,2025-04-21,High Energy White,Mutare,1450,1372,1.1,78,0.946
HOLIDAY_REC_6982,Workers Day,2025-05-01,Whole Wheat,Gweru,1104,1078,1.24,26,0.976
HOLIDAY_REC_13717,Defense Forces Day,2025-08-13,High Energy White,Gweru,673,615,1.07,58,0.914
HOLIDAY_REC_3901,Independence Day,2025-04-18,High Energy White,Bulawayo,2325,2260,1.08,65,0.972
HOLIDAY_REC_18957,Boxing Day,2025-12-26,Family Loaf,Gweru,2436,2192,1.27,244,0.9
HOLIDAY_REC_12892,Defense Forces Day,2025-08-13,Family Loaf,Masvingo,1776,1651,1.28,125,0.93
HOLIDAY_REC_11315,Heroes Day,2025-08-12,High Energy White,Masvingo,1171,1054,1.09,117,0.9
HOLIDAY_REC_10162,Heroes Day,2025-08-12,Family Loaf,Chitungwiza,868,842,0.95,26,0.97
HOLIDAY_REC_17056,Christmas Day,2025-12-25,High Energy White,Harare,2340,2263,1.13,77,0.967
HOLIDAY_REC_4189,Independence Day,2025-04-18,Family Loaf,Bulawayo,1567,1339,1.08,228,0.854
HOLIDAY_REC_667,New Year's Day,2025-01-01,Seed Loaf,Masvingo,2146,2123,1.0,23,0.989
HOLIDAY_REC_3267,National Youth Day,2025-02-21,Whole Wheat,Bulawayo,865,751,0.94,114,0.868
HOLIDAY_REC_18272,Boxing Day,2025-12-26,Family Loaf,Gweru,1714,1534,1.2,180,0.895
HOLIDAY_REC_8473,Africa Day,2025-05-25,Soft White,Gweru,1662,1608,1.02,54,0.968
HOLIDAY_REC_9912,Africa Day,2025-05-25,Family Loaf,Mutare,902,803,0.94,99,0.89
HOLIDAY_REC_12648,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,1176,1091,1.02,85,0.928
HOLIDAY_REC_11638,Heroes Day,2025-08-12,High Energy Brown,Mutare,1365,1180,0.96,185,0.864
HOLIDAY_REC_6091,Easter Monday,2025-04-21,Seed Loaf,Harare,878,777,0.98,101,0.885
HOLIDAY_REC_6239,Easter Monday,2025-04-21,Wholegrain Brown,Mutare,652,590,1.15,62,0.905
HOLIDAY_REC_15184,Unity Day,2025-12-22,Seed Loaf,Masvingo,1785,1574,1.1,211,0.882
HOLIDAY_REC_7351,Workers Day,2025-05-01,Wholegrain Brown,Gweru,888,848,0.95,40,0.955
HOLIDAY_REC_17145,Christmas Day,2025-12-25,Family Loaf,Chitungwiza,1958,1766,0.96,192,0.902
HOLIDAY_REC_6255,Easter Monday,2025-04-21,Whole Wheat,Harare,1593,1534,1.03,59,0.963
HOLIDAY_REC_18291,Boxing Day,2025-12-26,Whole Wheat,Harare,1121,962,1.1,159,0.858
HOLIDAY_REC_12235,Defense Forces Day,2025-08-13,Wholegrain Brown,Gweru,987,933,0.97,54,0.945
HOLIDAY_REC_12016,Defense Forces Day,2025-08-13,High Energy Brown,Bulawayo,1924,1828,1.27,96,0.95
HOLIDAY_REC_3819,Independence Day,2025-04-18,Soft White,Chitungwiza,1205,1073,1.1,132,0.89
HOLIDAY_REC_6270,Easter Monday,2025-04-21,Wholegrain Brown,Gweru,2337,2325,1.08,12,0.995
HOLIDAY_REC_4301,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,1537,1328,0.95,209,0.864
HOLIDAY_REC_5570,Easter Monday,2025-04-21,Whole Wheat,Bulawayo,2302,2211,1.26,91,0.96
HOLIDAY_REC_14389,Unity Day,2025-12-22,Soft White,Chitungwiza,1879,1675,1.28,204,0.891
HOLIDAY_REC_7942,Workers Day,2025-05-01,Family Loaf,Mutare,1622,1578,1.22,44,0.973
HOLIDAY_REC_4165,Independence Day,2025-04-18,Seed Loaf,Masvingo,1302,1172,1.12,130,0.9
HOLIDAY_REC_16522,Christmas Day,2025-12-25,Wholegrain Brown,Harare,1673,1459,1.01,214,0.872
HOLIDAY_REC_7044,Workers Day,2025-05-01,High Energy White,Bulawayo,1625,1500,1.27,125,0.923
HOLIDAY_REC_4893,Independence Day,2025-04-18,Seed Loaf,Masvingo,1739,1489,0.93,250,0.856
HOLIDAY_REC_18565,Boxing Day,2025-12-26,High Energy Brown,Masvingo,1437,1248,1.29,189,0.868
HOLIDAY_REC_10321,Heroes Day,2025-08-12,High Energy Brown,Gweru,1066,972,1.05,94,0.912
HOLIDAY_REC_4855,Independence Day,2025-04-18,High Energy White,Gweru,1173,1168,1.13,5,0.996
HOLIDAY_REC_4638,Independence Day,2025-04-18,Family Loaf,Gweru,1561,1384,1.23,177,0.887
HOLIDAY_REC_9551,Africa Day,2025-05-25,High Energy White,Mutare,1620,1554,1.23,66,0.959
HOLIDAY_REC_17716,Boxing Day,2025-12-26,Wholegrain Brown,Masvingo,1603,1519,1.19,84,0.948
HOLIDAY_REC_10210,Heroes Day,2025-08-12,High Energy White,Mutare,1393,1290,0.99,103,0.926
HOLIDAY_REC_6942,Workers Day,2025-05-01,Wholegrain Brown,Masvingo,2051,1811,1.14,240,0.883
HOLIDAY_REC_8018,Workers Day,2025-05-01,Whole Wheat,Bulawayo,1342,1163,1.1,179,0.867
HOLIDAY_REC_9522,Africa Day,2025-05-25,High Energy White,Bulawayo,1197,1141,1.16,56,0.953
HOLIDAY_REC_6950,Workers Day,2025-05-01,Seed Loaf,Bulawayo,1668,1630,1.22,38,0.977
HOLIDAY_REC_6882,Workers Day,2025-05-01,High Energy White,Mutare,1846,1832,1.18,14,0.992
HOLIDAY_REC_13052,Defense Forces Day,2025-08-13,Wholegrain Brown,Harare,2234,2032,1.22,202,0.91
HOLIDAY_REC_15782,Christmas Day,2025-12-25,Wholegrain Brown,Harare,2826,2584,1.0,242,0.914
HOLIDAY_REC_4674,Independence Day,2025-04-18,Soft White,Chitungwiza,1077,1006,1.06,71,0.934
HOLIDAY_REC_12174,Defense Forces Day,2025-08-13,Seed Loaf,Mutare,960,855,1.05,105,0.891
HOLIDAY_REC_6997,Workers Day,2025-05-01,Seed Loaf,Bulawayo,1734,1677,1.2,57,0.967
HOLIDAY_REC_1253,New Year's Day,2025-01-01,Whole Wheat,Mutare,1805,1712,1.22,93,0.948
HOLIDAY_REC_11471,Heroes Day,2025-08-12,High Energy White,Harare,1812,1762,1.03,50,0.972
HOLIDAY_REC_15255,Unity Day,2025-12-22,High Energy White,Chitungwiza,644,568,1.28,76,0.882
HOLIDAY_REC_10041,Heroes Day,2025-08-12,Wholegrain Brown,Gweru,2281,1946,1.13,335,0.853
HOLIDAY_REC_4859,Independence Day,2025-04-18,Soft White,Mutare,1385,1240,1.04,145,0.895
HOLIDAY_REC_8581,Africa Day,2025-05-25,Wholegrain Brown,Masvingo,2290,2045,1.12,245,0.893
HOLIDAY_REC_8428,Africa Day,2025-05-25,Family Loaf,Harare,1037,1002,1.13,35,0.966
HOLIDAY_REC_17462,Christmas Day,2025-12-25,Seed Loaf,Gweru,2001,1904,0.99,97,0.952
HOLIDAY_REC_10177,Heroes Day,2025-08-12,Wholegrain Brown,Masvingo,2317,1992,1.1,325,0.86
HOLIDAY_REC_4364,Independence Day,2025-04-18,High Energy Brown,Masvingo,795,793,1.12,2,0.997
HOLIDAY_REC_17155,Christmas Day,2025-12-25,Seed Loaf,Mutare,1061,1051,1.24,10,0.991
HOLIDAY_REC_10358,Heroes Day,2025-08-12,Seed Loaf,Mutare,1902,1861,1.26,41,0.978
HOLIDAY_REC_16634,Christmas Day,2025-12-25,High Energy White,Bulawayo,2293,2289,1.02,4,0.998
HOLIDAY_REC_14490,Unity Day,2025-12-22,Whole Wheat,Bulawayo,727,623,0.93,104,0.857
HOLIDAY_REC_7240,Workers Day,2025-05-01,Wholegrain Brown,Chitungwiza,1733,1673,1.24,60,0.965
HOLIDAY_REC_14431,Unity Day,2025-12-22,Whole Wheat,Gweru,1936,1761,1.08,175,0.91
HOLIDAY_REC_3420,National Youth Day,2025-02-21,Whole Wheat,Mutare,1110,1044,1.16,66,0.941
HOLIDAY_REC_10016,Heroes Day,2025-08-12,Whole Wheat,Mutare,1682,1514,0.93,168,0.9
HOLIDAY_REC_18921,Boxing Day,2025-12-26,Wholegrain Brown,Harare,870,777,1.22,93,0.893
HOLIDAY_REC_4977,Independence Day,2025-04-18,Whole Wheat,Mutare,2107,2054,0.92,53,0.975
HOLIDAY_REC_4545,Independence Day,2025-04-18,High Energy Brown,Chitungwiza,2134,1977,1.07,157,0.926
HOLIDAY_REC_17101,Christmas Day,2025-12-25,High Energy Brown,Harare,1755,1498,1.1,257,0.854
HOLIDAY_REC_12339,Defense Forces Day,2025-08-13,Seed Loaf,Masvingo,1256,1133,0.93,123,0.902
HOLIDAY_REC_2049,National Youth Day,2025-02-21,Wholegrain Brown,Chitungwiza,1852,1591,1.18,261,0.859
HOLIDAY_REC_5998,Easter Monday,2025-04-21,Wholegrain Brown,Bulawayo,1592,1452,1.26,140,0.912
HOLIDAY_REC_15445,Unity Day,2025-12-22,Soft White,Gweru,1109,984,0.97,125,0.887
HOLIDAY_REC_13457,Defense Forces Day,2025-08-13,High Energy Brown,Harare,1844,1758,1.28,86,0.953
HOLIDAY_REC_4810,Independence Day,2025-04-18,Seed Loaf,Harare,1881,1601,1.25,280,0.851
HOLIDAY_REC_10917,Heroes Day,2025-08-12,Seed Loaf,Masvingo,2128,1999,1.18,129,0.939
HOLIDAY_REC_3637,Independence Day,2025-04-18,High Energy White,Masvingo,2298,2044,1.18,254,0.889
HOLIDAY_REC_17845,Boxing Day,2025-12-26,Wholegrain Brown,Harare,1706,1701,1.21,5,0.997
HOLIDAY_REC_15107,Unity Day,2025-12-22,Whole Wheat,Mutare,1773,1536,0.94,237,0.866
HOLIDAY_REC_5990,Easter Monday,2025-04-21,Seed Loaf,Chitungwiza,1805,1630,1.3,175,0.903
HOLIDAY_REC_9861,Africa Day,2025-05-25,Wholegrain Brown,Mutare,840,837,1.16,3,0.996
HOLIDAY_REC_18385,Boxing Day,2025-12-26,Seed Loaf,Harare,1686,1681,0.97,5,0.997
HOLIDAY_REC_12764,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,1536,1363,0.96,173,0.887
HOLIDAY_REC_15159,Unity Day,2025-12-22,Family Loaf,Mutare,2072,1812,1.0,260,0.875
HOLIDAY_REC_8176,Workers Day,2025-05-01,Wholegrain Brown,Chitungwiza,591,573,1.08,18,0.97
HOLIDAY_REC_405,New Year's Day,2025-01-01,Soft White,Harare,784,696,1.14,88,0.888
HOLIDAY_REC_385,New Year's Day,2025-01-01,Family Loaf,Masvingo,2091,1877,1.23,214,0.898
HOLIDAY_REC_8703,Africa Day,2025-05-25,High Energy Brown,Gweru,2310,2106,1.23,204,0.912
HOLIDAY_REC_7267,Workers Day,2025-05-01,Family Loaf,Chitungwiza,2183,1906,1.15,277,0.873
HOLIDAY_REC_10345,Heroes Day,2025-08-12,Whole Wheat,Chitungwiza,1687,1606,1.08,81,0.952
HOLIDAY_REC_18018,Boxing Day,2025-12-26,High Energy Brown,Chitungwiza,2385,2126,1.22,259,0.891
HOLIDAY_REC_13773,Defense Forces Day,2025-08-13,Whole Wheat,Bulawayo,723,643,1.19,80,0.889
HOLIDAY_REC_6939,Workers Day,2025-05-01,Soft White,Chitungwiza,1757,1548,1.14,209,0.881
HOLIDAY_REC_6971,Workers Day,2025-05-01,Wholegrain Brown,Gweru,1723,1607,1.0,116,0.933
HOLIDAY_REC_4159,Independence Day,2025-04-18,High Energy White,Masvingo,1237,1226,0.97,11,0.991
HOLIDAY_REC_18827,Boxing Day,2025-12-26,Wholegrain Brown,Bulawayo,1939,1906,1.23,33,0.983
HOLIDAY_REC_13551,Defense Forces Day,2025-08-13,Whole Wheat,Masvingo,1387,1349,0.91,38,0.973
HOLIDAY_REC_8416,Africa Day,2025-05-25,High Energy Brown,Mutare,1508,1504,1.12,4,0.997
HOLIDAY_REC_2194,National Youth Day,2025-02-21,High Energy Brown,Mutare,1240,1193,1.2,47,0.962
HOLIDAY_REC_1016,New Year's Day,2025-01-01,Seed Loaf,Gweru,1561,1342,0.99,219,0.86
HOLIDAY_REC_5125,Independence Day,2025-04-18,Seed Loaf,Mutare,912,888,0.97,24,0.974
HOLIDAY_REC_10,New Year's Day,2025-01-01,High Energy Brown,Bulawayo,2065,1827,0.94,238,0.885
HOLIDAY_REC_10137,Heroes Day,2025-08-12,High Energy White,Chitungwiza,1697,1524,0.95,173,0.898
HOLIDAY_REC_18223,Boxing Day,2025-12-26,High Energy White,Masvingo,1128,981,0.91,147,0.87
HOLIDAY_REC_4805,Independence Day,2025-04-18,Whole Wheat,Chitungwiza,911,785,1.2,126,0.862
HOLIDAY_REC_16640,Christmas Day,2025-12-25,Family Loaf,Mutare,2391,2082,1.18,309,0.871
HOLIDAY_REC_5714,Easter Monday,2025-04-21,Whole Wheat,Gweru,901,891,1.24,10,0.989
HOLIDAY_REC_12678,Defense Forces Day,2025-08-13,High Energy Brown,Mutare,1814,1589,1.02,225,0.876
HOLIDAY_REC_1582,New Year's Day,2025-01-01,Family Loaf,Gweru,763,732,1.27,31,0.959
HOLIDAY_REC_17309,Christmas Day,2025-12-25,Soft White,Chitungwiza,2467,2260,1.01,207,0.916
HOLIDAY_REC_2780,National Youth Day,2025-02-21,Whole Wheat,Harare,1419,1368,0.97,51,0.964
HOLIDAY_REC_13217,Defense Forces Day,2025-08-13,Soft White,Gweru,2301,2235,1.0,66,0.971
HOLIDAY_REC_5321,Easter Monday,2025-04-21,Wholegrain Brown,Mutare,2357,2156,1.23,201,0.915
HOLIDAY_REC_7313,Workers Day,2025-05-01,Whole Wheat,Harare,1171,1137,0.97,34,0.971
HOLIDAY_REC_14838,Unity Day,2025-12-22,Soft White,Mutare,1212,1140,1.27,72,0.941
HOLIDAY_REC_6043,Easter Monday,2025-04-21,High Energy White,Harare,1758,1695,1.21,63,0.964
HOLIDAY_REC_4836,Independence Day,2025-04-18,High Energy White,Gweru,1783,1763,1.23,20,0.989
HOLIDAY_REC_4965,Independence Day,2025-04-18,Whole Wheat,Masvingo,1943,1692,1.17,251,0.871
HOLIDAY_REC_540,New Year's Day,2025-01-01,High Energy Brown,Masvingo,819,727,1.16,92,0.888
HOLIDAY_REC_7484,Workers Day,2025-05-01,High Energy Brown,Bulawayo,576,549,1.1,27,0.953
HOLIDAY_REC_3720,Independence Day,2025-04-18,Wholegrain Brown,Chitungwiza,746,697,1.23,49,0.934
HOLIDAY_REC_13660,Defense Forces Day,2025-08-13,Family Loaf,Chitungwiza,1074,1002,0.91,72,0.933
HOLIDAY_REC_9338,Africa Day,2025-05-25,High Energy White,Masvingo,1581,1487,1.11,94,0.941
HOLIDAY_REC_668,New Year's Day,2025-01-01,High Energy White,Harare,1023,940,1.15,83,0.919
HOLIDAY_REC_11024,Heroes Day,2025-08-12,Family Loaf,Masvingo,2422,2284,1.09,138,0.943
HOLIDAY_REC_10976,Heroes Day,2025-08-12,Family Loaf,Harare,1506,1382,0.93,124,0.918
HOLIDAY_REC_1354,New Year's Day,2025-01-01,Family Loaf,Chitungwiza,1234,1097,0.9,137,0.889
HOLIDAY_REC_13324,Defense Forces Day,2025-08-13,Family Loaf,Masvingo,2103,2013,1.12,90,0.957
HOLIDAY_REC_7115,Workers Day,2025-05-01,Family Loaf,Harare,1237,1208,0.99,29,0.977
HOLIDAY_REC_8663,Africa Day,2025-05-25,High Energy White,Chitungwiza,1231,1155,0.97,76,0.938
HOLIDAY_REC_3331,National Youth Day,2025-02-21,Soft White,Harare,1027,965,1.19,62,0.94
HOLIDAY_REC_8054,Workers Day,2025-05-01,Soft White,Chitungwiza,841,802,1.04,39,0.954
HOLIDAY_REC_11830,Heroes Day,2025-08-12,Family Loaf,Mutare,1485,1284,0.91,201,0.865
HOLIDAY_REC_9589,Africa Day,2025-05-25,High Energy White,Bulawayo,1767,1575,1.24,192,0.891
HOLIDAY_REC_5646,Easter Monday,2025-04-21,Seed Loaf,Masvingo,679,639,0.98,40,0.941
HOLIDAY_REC_17641,Boxing Day,2025-12-26,Wholegrain Brown,Chitungwiza,1625,1461,1.08,164,0.899
HOLIDAY_REC_6191,Easter Monday,2025-04-21,Wholegrain Brown,Bulawayo,2370,2150,1.29,220,0.907
HOLIDAY_REC_15762,Unity Day,2025-12-22,Wholegrain Brown,Bulawayo,1699,1614,1.09,85,0.95
HOLIDAY_REC_11705,Heroes Day,2025-08-12,High Energy Brown,Gweru,963,938,1.07,25,0.974
HOLIDAY_REC_13844,Unity Day,2025-12-22,High Energy Brown,Mutare,1940,1751,1.2,189,0.903
HOLIDAY_REC_11004,Heroes Day,2025-08-12,Wholegrain Brown,Masvingo,1985,1833,1.09,152,0.923
HOLIDAY_REC_4911,Independence Day,2025-04-18,Family Loaf,Bulawayo,2353,2020,1.14,333,0.858
HOLIDAY_REC_1853,National Youth Day,2025-02-21,High Energy White,Gweru,1809,1740,1.04,69,0.962
HOLIDAY_REC_12973,Defense Forces Day,2025-08-13,High Energy Brown,Chitungwiza,1189,1102,1.13,87,0.927
HOLIDAY_REC_19157,Boxing Day,2025-12-26,Family Loaf,Harare,1212,1149,0.94,63,0.948
HOLIDAY_REC_2106,National Youth Day,2025-02-21,Whole Wheat,Bulawayo,1660,1561,1.15,99,0.94
HOLIDAY_REC_16518,Christmas Day,2025-12-25,High Energy Brown,Mutare,1725,1709,0.92,16,0.991
HOLIDAY_REC_13429,Defense Forces Day,2025-08-13,Family Loaf,Gweru,1398,1256,1.01,142,0.898
HOLIDAY_REC_5030,Independence Day,2025-04-18,High Energy Brown,Mutare,1921,1810,0.94,111,0.942
HOLIDAY_REC_17313,Christmas Day,2025-12-25,Soft White,Chitungwiza,2869,2635,1.08,234,0.918
HOLIDAY_REC_824,New Year's Day,2025-01-01,High Energy Brown,Bulawayo,1076,1062,1.01,14,0.987
HOLIDAY_REC_1532,New Year's Day,2025-01-01,High Energy White,Masvingo,1801,1661,1.21,140,0.922
HOLIDAY_REC_1215,New Year's Day,2025-01-01,Soft White,Chitungwiza,1896,1808,0.98,88,0.954
HOLIDAY_REC_505,New Year's Day,2025-01-01,Whole Wheat,Masvingo,2024,1896,1.08,128,0.937
HOLIDAY_REC_14684,Unity Day,2025-12-22,Family Loaf,Chitungwiza,2229,1979,1.28,250,0.888
HOLIDAY_REC_10189,Heroes Day,2025-08-12,High Energy White,Gweru,2228,2060,1.23,168,0.925
HOLIDAY_REC_6531,Easter Monday,2025-04-21,Seed Loaf,Gweru,1531,1455,1.28,76,0.95
HOLIDAY_REC_10151,Heroes Day,2025-08-12,Wholegrain Brown,Gweru,638,602,0.96,36,0.944
HOLIDAY_REC_9577,Africa Day,2025-05-25,Whole Wheat,Harare,657,595,0.96,62,0.906
HOLIDAY_REC_13117,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,1950,1692,1.16,258,0.868
HOLIDAY_REC_3710,Independence Day,2025-04-18,Wholegrain Brown,Harare,2343,2223,1.02,120,0.949
HOLIDAY_REC_18908,Boxing Day,2025-12-26,High Energy White,Gweru,2434,2198,1.11,236,0.903
HOLIDAY_REC_4749,Independence Day,2025-04-18,High Energy Brown,Mutare,2398,2206,0.99,192,0.92
HOLIDAY_REC_11715,Heroes Day,2025-08-12,Soft White,Masvingo,1386,1185,1.1,201,0.855
HOLIDAY_REC_15486,Unity Day,2025-12-22,Soft White,Chitungwiza,1998,1956,1.09,42,0.979
HOLIDAY_REC_5302,Easter Monday,2025-04-21,Family Loaf,Bulawayo,1612,1601,0.92,11,0.993
HOLIDAY_REC_6589,Easter Monday,2025-04-21,High Energy White,Chitungwiza,1771,1545,1.2,226,0.872
HOLIDAY_REC_1811,New Year's Day,2025-01-01,Soft White,Mutare,1465,1284,1.06,181,0.876
HOLIDAY_REC_3142,National Youth Day,2025-02-21,High Energy Brown,Gweru,1507,1314,1.13,193,0.872
