waste_id,timestamp,plant_id,stage,sku,qty_waste,waste_reason_code,batch_id,shift,route_id,retailer_id,temperature_at_check,handling_condition,notes,qty waste 
WST_311745,2025-06-15 09:42:04,Shepperton_Plant,production,High Energy White,31,Contaminated,BATCH_16171,Afternoon,,,21.3,Condensation,,31
WST_311801,2025-07-07 11:01:34,Willowvale_Plant,production,High Energy White,105,Damaged Packaging,BATCH_29779,Night,,,23.5,Condensation,,105
WST_310698,2025-05-15 21:11:50,Shepperton_Plant,post_dispatch,High Energy White,105,Returned Unsold,,Morning,RT_007,STORE_084,22.3,Sun Exposure,Expired on shelf,105
WST_311186,2025-05-01 13:14:03,Shepperton_Plant,production,Whole Wheat,164,Returned Unsold,BATCH_21688,Night,,,20.5,Sun Exposure,,164
WST_307813,2025-04-17 05:54:11,Shepperton_Plant,post_dispatch,High Energy Brown,152,Expired,,Morning,RT_032,STORE_015,23.1,Rough Handling,Damaged during loading,152
WST_313691,2025-07-20 13:53:49,Shepperton_Plant,post_dispatch,Coke500ml,91,Stale,,Morning,RT_062,STORE_046,22.0,Rough Handling,,91
WST_309098,2025-01-15 08:04:29,Shepperton_Plant,post_dispatch,High Energy White,130,Expired,,Night,RT_011,STORE_020,24.1,Heat Damage,,130
WST_308220,2025-01-27 12:40:56,Shepperton_Plant,production,Whole Wheat,144,Contaminated,BATCH_22793,Night,,,22.6,Condensation,Expired on shelf,144
WST_312989,2025-02-04 13:29:49,Willowvale_Plant,production,Whole Wheat,41,Crushed,BATCH_11442,Morning,,,21.6,Sun Exposure,Damaged during loading,41
WST_310699,2025-04-07 10:01:52,Willowvale_Plant,post_dispatch,Soft White,98,Expired,,Morning,RT_059,STORE_179,27.0,Rough Handling,,98
WST_302428,2025-07-18 23:36:50,Shepperton_Plant,post_dispatch,Wholegrain Brown,116,Burnt/Overbaked,,Morning,RT_010,STORE_128,20.5,Normal,Customer returned,116
WST_305043,2025-04-13 18:58:31,Shepperton_Plant,production,Whole Wheat,88,Expired,BATCH_24848,Afternoon,,,38.2,Heat Damage,Damaged during loading,88
WST_305346,2025-04-04 12:23:43,Shepperton_Plant,post_dispatch,High Energy Brown,61,Burnt/Overbaked,,Night,RT_019,STORE_082,19.6,Condensation,Customer returned,61
WST_308954,2025-01-10 12:18:49,Willowvale_Plant,production,Soft White,174,Returned Unsold,BATCH_21696,Afternoon,,,26.7,Sun Exposure,Damaged during loading,174
WST_311939,2025-02-23 10:52:02,Willowvale_Plant,post_dispatch,Wholegrain Brown,95,Returned Unsold,,Afternoon,RT_056,STORE_154,24.5,Condensation,,95
WST_304811,2025-04-05 03:49:00,Willowvale_Plant,post_dispatch,Soft White,30,Mould Growth,,Afternoon,RT_069,STORE_060,23.6,Rough Handling,,30
WST_308476,2025-04-14 07:49:37,Shepperton_Plant,production,High Energy Brown,171,Crushed,BATCH_28915,Afternoon,,,22.0,Rough Handling,Damaged during loading,171
WST_300686,2025-03-17 06:00:32,Willowvale_Plant,production,Whole Wheat,44,Crushed,BATCH_13798,Afternoon,,,23.3,Heat Damage,,44
WST_304799,2025-01-12 16:05:14,Willowvale_Plant,production,Seed Loaf,125,Contaminated,BATCH_17797,Morning,,,27.5,Rough Handling,,125
WST_307437,2025-04-08 18:34:40,Willowvale_Plant,post_dispatch,Seed Loaf,123,Burnt/Overbaked,,Night,RT_040,STORE_151,26.0,Rough Handling,Customer returned,123
WST_302353,2025-07-26 01:46:13,Shepperton_Plant,post_dispatch,High Energy White,176,Damaged Packaging,,Afternoon,RT_037,STORE_177,27.0,Condensation,Customer returned,176
WST_306353,2025-02-26 05:53:53,Willowvale_Plant,post_dispatch,Wholegrain Brown,71,Crushed,,Night,RT_013,STORE_064,25.2,Sun Exposure,,71
WST_312571,2025-04-17 11:49:12,Shepperton_Plant,post_dispatch,Seed Loaf,170,Returned Unsold,,Night,RT_035,STORE_046,18.0,Condensation,Expired on shelf,170
WST_304569,2025-06-12 17:01:11,Willowvale_Plant,post_dispatch,Seed Loaf,10,Contaminated,,Night,RT_041,STORE_198,18.5,Normal,Expired on shelf,10
WST_308213,2025-01-01 19:18:39,Shepperton_Plant,production,High Energy White,149,Mould Growth,BATCH_28210,Afternoon,,,23.1,Sun Exposure,,149
WST_302752,2025-05-26 06:15:08,Shepperton_Plant,post_dispatch,Family Loaf,100,Quality Failure,,Night,RT_060,STORE_068,25.5,Sun Exposure,Customer returned,100
WST_309077,2025-03-20 12:19:24,Willowvale_Plant,post_dispatch,Family Loaf,96,Stale,,Night,RT_047,STORE_086,20.6,Rough Handling,,96
WST_308073,2025-01-24 20:44:52,Willowvale_Plant,post_dispatch,Seed Loaf,33,Burnt/Overbaked,,Afternoon,RT_051,STORE_197,23.4,Sun Exposure,Damaged during loading,33
WST_309109,2025-04-02 23:00:23,Shepperton_Plant,post_dispatch,Seed Loaf,103,Stale,,Afternoon,RT_025,STORE_148,27.9,Normal,,103
WST_301040,2025-06-15 22:59:28,Willowvale_Plant,post_dispatch,High Energy Brown,124,Quality Failure,,Morning,RT_066,STORE_030,18.3,Normal,,124
WST_307491,2025-03-06 21:46:08,Shepperton_Plant,production,Soft White,166,Quality Failure,BATCH_14085,Morning,,,21.3,Sun Exposure,Damaged during loading,166
WST_301265,2025-02-28 21:07:48,Willowvale_Plant,production,High Energy White,108,Underweight,BATCH_26378,Night,,,24.4,Rough Handling,Damaged during loading,108
WST_313044,2025-04-29 02:59:57,Shepperton_Plant,production,Wholegrain Brown,154,Quality Failure,BATCH_11446,Afternoon,,,24.3,Normal,,154
WST_307059,2025-06-19 16:06:16,Shepperton_Plant,production,High Energy White,67,Expired,BATCH_26011,Night,,,25.4,Sun Exposure,,67
WST_300277,2025-01-17 08:54:26,Shepperton_Plant,production,Wholegrain Brown,96,Returned Unsold,BATCH_29087,Night,,,22.1,Condensation,Customer returned,96
WST_305084,2025-04-17 11:55:52,Shepperton_Plant,post_dispatch,Wholegrain Brown,66,Underweight,,Night,RT_044,STORE_057,27.6,Heat Damage,Damaged during loading,66
WST_310276,2025-05-07 21:59:38,Willowvale_Plant,production,Wholegrain Brown,31,Underweight,BATCH_24356,Afternoon,,,19.2,Sun Exposure,Expired on shelf,31
WST_309437,2025-04-05 00:30:45,Willowvale_Plant,production,High Energy White,133,Returned Unsold,BATCH_23321,Afternoon,,,21.0,Heat Damage,Damaged during loading,133
WST_302382,2025-05-07 09:14:54,Willowvale_Plant,production,Wholegrain Brown,16,Quality Failure,BATCH_11981,Night,,,26.5,Condensation,Expired on shelf,16
WST_300571,2025-05-26 15:00:06,Shepperton_Plant,production,Soft White,29,Returned Unsold,BATCH_16360,Night,,,25.3,Sun Exposure,Damaged during loading,29
WST_301435,2025-02-14 22:22:29,Willowvale_Plant,production,Seed Loaf,99,Returned Unsold,BATCH_15525,Afternoon,,,19.5,Condensation,,99
WST_312094,2025-03-13 09:08:44,Shepperton_Plant,production,Wholegrain Brown,70,Burnt/Overbaked,BATCH_29875,Night,,,27.9,Heat Damage,Expired on shelf,70
WST_309439,2025-05-01 13:48:50,Willowvale_Plant,production,High Energy White,77,Underweight,BATCH_18786,Night,,,24.3,Heat Damage,Expired on shelf,77
WST_305352,2025-06-22 09:42:49,Shepperton_Plant,post_dispatch,High Energy White,135,Mould Growth,,Night,RT_054,STORE_163,24.5,Heat Damage,Damaged during loading,135
WST_311718,2025-07-30 00:32:33,Shepperton_Plant,production,Seed Loaf,50,Stale,BATCH_14753,Afternoon,,,27.1,Heat Damage,Expired on shelf,50
WST_310706,2025-05-06 11:43:39,Willowvale_Plant,post_dispatch,Soft White,74,Burnt/Overbaked,,Afternoon,RT_045,STORE_045,23.0,Normal,,74
WST_305445,2025-05-22 00:40:42,Shepperton_Plant,production,Whole Wheat,90,Quality Failure,BATCH_22439,Afternoon,,,20.8,Normal,,90
WST_301007,2025-04-03 10:13:40,Willowvale_Plant,post_dispatch,Wholegrain Brown,90,Stale,,Night,RT_035,STORE_008,20.6,Condensation,Damaged during loading,90
WST_304543,2025-02-20 07:55:30,Willowvale_Plant,production,Family Loaf,138,Damaged Packaging,BATCH_16232,Morning,,,19.2,Rough Handling,Expired on shelf,138
WST_312412,,Willowvale_Plant,post_dispatch,Wholegrain Brown,108,Contaminated,,Night,RT_064,STORE_156,20.5,Normal,Expired on shelf,108
WST_302064,2025-01-25 13:02:19,Willowvale_Plant,production,Seed Loaf,59,Contaminated,BATCH_13731,Afternoon,,,25.4,Sun Exposure,Expired on shelf,59
WST_301136,2025-03-12 21:02:49,Willowvale_Plant,post_dispatch,Seed Loaf,99,Stale,,Morning,RT_061,STORE_129,22.3,Heat Damage,Customer returned,99
WST_309882,2025-02-16 17:16:29,Willowvale_Plant,production,Soft White,80,Returned Unsold,BATCH_28787,Morning,,,24.6,Sun Exposure,,80
WST_313023,2025-02-02 17:14:26,Willowvale_Plant,post_dispatch,Whole Wheat,153,Returned Unsold,,Afternoon,RT_038,STORE_193,20.1,Sun Exposure,Customer returned,153
WST_305343,2025-02-01 23:10:56,Shepperton_Plant,production,Soft White,154,Contaminated,BATCH_15336,Afternoon,,,32.1,Sun Exposure,Customer returned,154
WST_310177,2025-06-10 13:35:31,Willowvale_Plant,production,High Energy White,45,Underweight,BATCH_29705,Afternoon,,,22.5,Normal,Expired on shelf,45
WST_300294,2025-02-01 05:43:35,Willowvale_Plant,production,Seed Loaf,32,Mould Growth,BATCH_15877,Morning,,,20.8,Condensation,,32
WST_309739,2025-05-29 16:02:55,Shepperton_Plant,post_dispatch,High Energy Brown,47,Expired,,Afternoon,RT_032,STORE_040,18.2,Heat Damage,Customer returned,47
WST_310204,2025-07-09 12:12:31,Willowvale_Plant,post_dispatch,Seed Loaf,132,Burnt/Overbaked,,Morning,RT_014,STORE_196,21.2,Condensation,Customer returned,132
WST_308780,2025-03-13 21:28:35,Willowvale_Plant,post_dispatch,Whole Wheat,159,Quality Failure,,Morning,RT_044,STORE_118,20.3,Sun Exposure,,159
WST_311521,2025-05-02 18:54:39,Shepperton_Plant,production,Whole Wheat,119,Quality Failure,BATCH_11830,Morning,,,20.9,Normal,,119
WST_302403,2025-07-19 16:26:51,Willowvale_Plant,production,High Energy Brown,41,Quality Failure,BATCH_17819,Afternoon,,,23.5,Normal,,41
WST_310321,2025-01-20 18:05:22,Shepperton_Plant,production,Wholegrain Brown,16,Contaminated,BATCH_20717,Night,,,22.2,Normal,Customer returned,16
WST_303998,2025-06-03 00:25:02,Shepperton_Plant,post_dispatch,Seed Loaf,136,Contaminated,,Afternoon,RT_069,STORE_028,27.5,Rough Handling,Customer returned,136
WST_313132,2025-05-19 09:34:41,Willowvale_Plant,post_dispatch,Family Loaf,116,Expired,,Morning,RT_052,STORE_059,26.8,Sun Exposure,Customer returned,116
WST_303741,2025-01-27 14:32:36,Shepperton_Plant,post_dispatch,Whole Wheat,171,Damaged Packaging,,Afternoon,RT_006,STORE_124,18.6,Normal,,171
WST_311700,2025-06-19 17:52:21,Shepperton_Plant,production,High Energy Brown,49,Damaged Packaging,BATCH_23336,Afternoon,,,24.5,Rough Handling,,49
WST_312984,2025-03-15 10:52:54,Willowvale_Plant,production,Seed Loaf,118,Quality Failure,BATCH_18508,Afternoon,,,24.5,Normal,Customer returned,118
WST_302719,2025-04-17 05:05:48,Willowvale_Plant,post_dispatch,Wholegrain Brown,95,Damaged Packaging,,Night,RT_037,STORE_077,18.8,Normal,Customer returned,95
WST_312957,2025-05-13 18:29:13,Shepperton_Plant,production,Wholegrain Brown,69,Crushed,BATCH_23297,Afternoon,,,26.7,Condensation,Customer returned,69
WST_305150,2025-02-16 10:00:42,Shepperton_Plant,production,Whole Wheat,40,Returned Unsold,BATCH_25248,Night,,,20.3,Heat Damage,,40
WST_302808,2025-04-13 11:02:25,Shepperton_Plant,post_dispatch,Whole Wheat,89,Damaged Packaging,,Night,RT_053,STORE_068,26.2,Heat Damage,,89
WST_309017,2025-03-28 16:42:06,Willowvale_Plant,production,Soft White,58,Expired,BATCH_18189,Afternoon,,,24.6,Rough Handling,Customer returned,58
WST_300556,2025-01-06 18:12:42,Shepperton_Plant,production,High Energy Brown,29,Contaminated,BATCH_18237,Night,,,23.3,Rough Handling,,29
WST_312560,2025-02-10 07:42:45,Willowvale_Plant,production,Wholegrain Brown,156,Mould Growth,BATCH_15370,Night,,,25.6,Normal,,156
WST_304795,2025-05-25 04:45:09,Shepperton_Plant,post_dispatch,Whole Wheat,80,Burnt/Overbaked,,Morning,RT_019,STORE_153,23.5,Sun Exposure,Expired on shelf,80
WST_302469,2025-06-11 13:25:19,Shepperton_Plant,production,Family Loaf,146,Crushed,BATCH_17948,Morning,,,27.1,Sun Exposure,Damaged during loading,146
WST_303738,2025-07-30 18:28:20,Shepperton_Plant,production,High Energy White,126,Damaged Packaging,BATCH_26143,Afternoon,,,20.9,Normal,Damaged during loading,126
WST_304286,2025-05-01 00:52:27,Willowvale_Plant,production,High Energy White,111,Damaged Packaging,BATCH_14756,Morning,,,21.3,Condensation,,111
WST_309908,2025-01-13 08:57:04,Willowvale_Plant,post_dispatch,Soft White,45,Expired,,Morning,RT_059,STORE_151,22.4,Rough Handling,,45
WST_302604,2025-07-29 22:28:39,Willowvale_Plant,production,Seed Loaf,7,Stale,BATCH_17902,Morning,,,20.4,Sun Exposure,Expired on shelf,7
WST_300362,2025-03-18 08:38:39,Willowvale_Plant,production,High Energy White,173,Burnt/Overbaked,BATCH_17002,Morning,,,25.3,Rough Handling,Expired on shelf,173
WST_306924,2025-05-26 02:42:49,Willowvale_Plant,post_dispatch,Seed Loaf,90,Underweight,,Night,RT_028,STORE_118,22.3,Condensation,Damaged during loading,90
WST_301704,2025-06-30 02:17:23,Willowvale_Plant,production,Family Loaf,88,Damaged Packaging,BATCH_18108,Afternoon,,,24.6,Normal,,88
WST_302139,2025-01-15 23:42:09,Willowvale_Plant,post_dispatch,Seed Loaf,142,Underweight,,Morning,RT_032,STORE_133,24.1,Rough Handling,Customer returned,142
WST_303239,2025-02-01 12:30:08,Willowvale_Plant,post_dispatch,Family Loaf,92,Damaged Packaging,,Afternoon,RT_069,STORE_074,19.7,Normal,Damaged during loading,92
WST_302383,2025-07-17 14:12:42,Shepperton_Plant,production,Wholegrain Brown,88,Mould Growth,BATCH_23040,Night,,,35.2,Sun Exposure,Customer returned,88
WST_307314,2025-06-13 16:52:13,Shepperton_Plant,production,Whole Wheat,120,Burnt/Overbaked,BATCH_13892,Morning,,,27.1,Heat Damage,,120
WST_304311,2025-03-05 08:27:40,Shepperton_Plant,production,Seed Loaf,140,Crushed,BATCH_12604,Morning,,,22.6,Sun Exposure,,140
WST_309477,2025-06-04 03:16:32,Shepperton_Plant,production,Soft White,15,Stale,BATCH_22165,Afternoon,,,27.2,Condensation,,15
WST_301312,2025-04-15 00:58:58,Willowvale_Plant,production,High Energy Brown,23,Contaminated,BATCH_19375,Morning,,,34.5,Normal,Customer returned,23
WST_313269,2025-07-15 13:40:42,Shepperton_Plant,post_dispatch,Soft White,137,Quality Failure,,Morning,RT_051,STORE_156,23.1,Heat Damage,Expired on shelf,137
WST_303930,2025-05-25 16:35:40,Shepperton_Plant,post_dispatch,Wholegrain Brown,96,Burnt/Overbaked,,Afternoon,RT_042,STORE_005,37.0,Rough Handling,,96
WST_306183,2025-07-22 21:13:08,Willowvale_Plant,production,High Energy White,5,Damaged Packaging,BATCH_19959,Afternoon,,,22.2,Condensation,Customer returned,5
WST_312196,2025-03-02 23:34:08,Willowvale_Plant,post_dispatch,High Energy White,13,Underweight,,Night,RT_037,STORE_118,24.3,Condensation,Customer returned,13
WST_301591,2025-03-29 05:32:45,Willowvale_Plant,production,Family Loaf,102,Contaminated,BATCH_17368,Morning,,,21.6,Rough Handling,Damaged during loading,102
WST_313217,2025-03-06 11:54:26,Shepperton_Plant,post_dispatch,Family Loaf,131,Quality Failure,,Night,RT_049,STORE_086,22.7,Condensation,Expired on shelf,131
WST_302162,2025-04-07 10:45:00,Shepperton_Plant,production,High Energy White,98,Contaminated,BATCH_24993,Afternoon,,,24.0,Normal,,98
WST_302396,2025-01-31 23:28:37,Shepperton_Plant,production,Whole Wheat,27,Stale,BATCH_15091,Afternoon,,,24.4,Sun Exposure,Expired on shelf,27
WST_300317,2025-02-09 02:46:09,Shepperton_Plant,post_dispatch,Family Loaf,158,Underweight,,Morning,RT_005,STORE_028,25.9,Normal,,158
WST_309516,2025-04-03 10:26:18,Willowvale_Plant,production,Soft White,87,Quality Failure,BATCH_29245,Afternoon,,,21.0,Heat Damage,Customer returned,87
WST_311303,2025-05-23 21:28:58,Willowvale_Plant,production,Whole Wheat,114,Returned Unsold,BATCH_17637,Morning,,,23.3,Heat Damage,,114
WST_305233,2025-06-27 06:52:50,Willowvale_Plant,post_dispatch,Family Loaf,38,Underweight,,Morning,RT_005,STORE_171,25.9,Rough Handling,Customer returned,38
WST_305068,2025-03-25 02:16:31,Shepperton_Plant,production,High Energy White,117,Damaged Packaging,BATCH_29969,Morning,,,18.2,Sun Exposure,Expired on shelf,117
WST_304036,2025-06-01 17:26:01,Shepperton_Plant,post_dispatch,High Energy Brown,69,Stale,,Morning,RT_064,STORE_197,37.4,Sun Exposure,,69
WST_308987,2025-01-06 11:36:58,Shepperton_Plant,post_dispatch,Family Loaf,62,Expired,,Night,RT_003,STORE_098,25.9,Condensation,Expired on shelf,62
WST_303020,2025-05-20 04:19:30,Shepperton_Plant,production,Wholegrain Brown,179,Expired,BATCH_15402,Night,,,22.9,Normal,,179
WST_309903,2025-01-01 21:49:23,Shepperton_Plant,post_dispatch,Wholegrain Brown,122,Crushed,,Night,RT_029,STORE_005,23.4,Sun Exposure,Expired on shelf,122
WST_311579,2025-03-08 12:46:53,Willowvale_Plant,production,High Energy Brwn,125,Damaged Packaging,BATCH_22265,Morning,,,39.7,Rough Handling,,125
WST_308228,2025-03-09 17:39:33,Shepperton_Plant,production,Soft White,94,Expired,BATCH_14139,Morning,,,23.4,Normal,Customer returned,94
WST_309105,2025-04-20 18:43:04,Shepperton_Plant,production,Soft White,54,Expired,BATCH_27185,Afternoon,,,24.0,Normal,,54
WST_305295,2025-01-05 19:42:41,Willowvale_Plant,production,High Energy White,16,Stale,BATCH_23618,Morning,,,24.7,Heat Damage,Damaged during loading,16
WST_303972,2025-01-06 17:29:15,Willowvale_Plant,production,Soft White,150,Underweight,BATCH_27069,Afternoon,,,21.0,Condensation,,150
WST_305370,2025-03-12 06:55:29,Willowvale_Plant,post_dispatch,High Energy White,153,Expired,,Afternoon,RT_046,STORE_037,25.0,Rough Handling,Customer returned,153
WST_304133,2025-01-03 17:00:00,Willowvale_Plant,production,Seed Loaf,142,Stale,BATCH_25811,Night,,,24.1,Condensation,,142
WST_300974,2025-06-11 08:53:22,Willowvale_Plant,post_dispatch,High Energy Brown,161,Expired,,Afternoon,RT_041,STORE_171,18.1,Heat Damage,,161
WST_307291,2025-03-12 02:32:54,Shepperton_Plant,production,High Energy Brown,168,Underweight,BATCH_25808,Morning,,,24.6,Condensation,Damaged during loading,168
WST_309175,2025-06-09 09:37:45,Willowvale_Plant,production,Wholegrain Brown,17,Mould Growth,BATCH_14410,Night,,,24.5,Condensation,,17
WST_300954,2025-04-11 03:33:51,Shepperton_Plant,production,High Energy Brown,171,Damaged Packaging,BATCH_29181,Night,,,24.7,Condensation,,171
WST_309610,2025-04-24 02:01:28,Willowvale_Plant,production,Soft White,9,Mould Growth,BATCH_12751,Morning,,,25.8,Condensation,Damaged during loading,9
WST_309752,2025-07-25 11:05:03,Willowvale_Plant,production,Wholegrain Brown,78,Damaged Packaging,BATCH_25187,Afternoon,,,22.6,Heat Damage,,78
WST_309547,2025-03-18 20:43:01,Willowvale_Plant,post_dispatch,Seed Loaf,80,Expired,,Night,RT_057,STORE_126,21.0,Rough Handling,Expired on shelf,80
WST_313975,2025-01-11 00:46:03,Willowvale_Plant,production,Wholegrain Brown,139,Expired,BATCH_26853,Night,,,26.1,Normal,Damaged during loading,139
WST_305016,2025-05-17 17:27:26,Shepperton_Plant,production,Whole Wheat,74,Mould Growth,BATCH_17839,Morning,,,41.9,Condensation,,74
WST_313694,2025-05-23 03:10:06,Shepperton_Plant,production,Wholegrain Brown,162,Contaminated,BATCH_15631,Morning,,,27.7,Heat Damage,Expired on shelf,162
WST_309179,2025-01-18 19:46:38,Shepperton_Plant,post_dispatch,Family Loaf,166,Damaged Packaging,,Morning,RT_020,STORE_002,18.2,Normal,,166
WST_310874,2025-05-05 01:54:49,Shepperton_Plant,production,Whole Wheat,10,Mould Growth,BATCH_15521,Night,,,18.5,Heat Damage,Customer returned,10
WST_307490,2025-07-10 00:52:47,Shepperton_Plant,post_dispatch,High Energy White,172,Mould Growth,,Night,RT_069,STORE_179,24.6,Rough Handling,Customer returned,172
WST_301640,2025-07-22 12:43:20,Shepperton_Plant,post_dispatch,Whole Wheat,64,Burnt/Overbaked,,Night,RT_005,STORE_045,25.5,Heat Damage,Damaged during loading,64
WST_301290,2025-01-23 12:46:33,Willowvale_Plant,post_dispatch,Wholegrain Brown,119,Burnt/Overbaked,,Afternoon,RT_043,STORE_035,20.3,Normal,,119
WST_311873,2025-07-02 09:50:06,Shepperton_Plant,production,High Energy Brown,100,Damaged Packaging,BATCH_27888,Afternoon,,,25.1,Rough Handling,,100
WST_301380,2025-01-29 15:29:28,Shepperton_Plant,production,Soft White,30,Damaged Packaging,BATCH_26095,Morning,,,35.9,Sun Exposure,Damaged during loading,30
WST_301933,2025-04-10 10:56:14,Willowvale_Plant,production,High Energy White,114,Underweight,BATCH_25040,Afternoon,,,19.6,Heat Damage,,114
WST_304675,2025-01-19 16:12:40,Shepperton_Plant,production,High Energy White,51,Crushed,BATCH_20374,Afternoon,,,27.9,Heat Damage,,51
WST_312861,2025-06-07 01:50:27,Willowvale_Plant,production,High Energy White,119,Burnt/Overbaked,BATCH_23512,Afternoon,,,28.0,Sun Exposure,,119
WST_311352,2025-05-27 03:25:27,Shepperton_Plant,production,Soft White,77,Mould Growth,BATCH_24612,Morning,,,43.3,Condensation,,77
