return_id,timestamp,route_id,retailer_id,sku,qty_returned,reason_code,notes,temperature_at_return,handling_condition,qty returned 
RET_202293,2025-01-31 13:18:49,RT_051,STORE_122,Whole Wheat,87,Stale,Damaged on shelf,27.9,Exposure to Sun,87
RET_206548,2025-05-13 21:53:01,RT_045,STORE_093,Soft White,106,Returned Unsold,,40.9,Temperature Abuse,106
RET_207898,2025-07-24 03:50:35,RT_024,STORE_119,Wholegrain Brown,82,Expired,Packaging issue,20.3,Normal,82
RET_204481,2025-06-18 16:24:08,RT_067,STORE_144,Wholegrain Brown,94,Crushed/Squashed,Customer complaints,25.7,Temperature Abuse,94
RET_203716,2025-07-02 23:14:18,RT_035,STORE_118,Seed Loaf,92,Mould Growth,Customer complaints,24.8,Exposure to Sun,92
RET_206140,2025-03-01 20:23:08,RT_028,STORE_104,Wholegrain Brown,31,Damaged Packaging,Late delivery,23.9,Normal,31
RET_209956,2025-02-10 07:27:17,RT_068,STORE_086,Family Loaf,225,Wrong Delivery,,36.0,Exposure to Sun,225
RET_201549,2025-06-08 06:57:06,RT_032,STORE_007,Whole Wheat,92,Wrong Delivery,,20.3,Poor Handling,92
RET_210331,2025-04-04 23:22:43,RT_060,STORE_154,Family Loaf,3,Stale,Late delivery,21.2,Temperature Abuse,3
RET_202044,2025-07-24 04:10:19,RT_066,STORE_177,Whole Wheat,25,Damaged Packaging,,20.5,Normal,25
RET_200767,2025-03-06 15:11:03,RT_028,STORE_074,Soft White,116,Stale,Late delivery,27.8,Exposure to Sun,116
RET_205693,2025-02-18 22:25:39,RT_057,STORE_055,High Energy Brown,47,Mould Growth,Customer complaints,26.3,Poor Handling,47
RET_207870,2025-07-12 00:23:09,RT_057,STORE_182,Wholegrain Brown,2,Mould Growth,,24.6,Normal,2
RET_209700,2025-07-12 11:31:04,RT_041,STORE_076,Whole Wheat,76,Returned Unsold,,28.0,Poor Handling,76
RET_207857,2025-01-07 20:59:35,RT_055,STORE_074,High Energy Brown,13,Damaged Packaging,,36.0,Poor Handling,13
RET_203302,2025-07-15 23:18:28,RT_010,STORE_017,Soft White,72,Damaged Packaging,,26.2,Condensation,72
RET_204517,2025-02-01 10:19:08,RT_009,STORE_029,Whole Wheat,108,Returned Unsold,Customer complaints,40.2,Condensation,108
RET_211858,2025-03-20 18:52:53,RT_047,STORE_025,Whole Wheat,37,Damaged Packaging,,21.9,Normal,37
RET_210553,2025-04-08 14:22:11,RT_038,STORE_005,Family Loaf,83,Returned Unsold,,37.1,Exposure to Sun,83
RET_203292,2025-04-17 14:59:27,RT_068,STORE_167,Whole Wheat,43,Returned Unsold,,37.3,Exposure to Sun,43
RET_209011,2025-06-28 18:13:36,RT_047,STORE_114,Family Loaf,104,Returned Unsold,Late delivery,18.0,Normal,104
RET_201403,2025-07-09 07:09:59,RT_040,STORE_067,Wholegrain Brown,29,Mould Growth,Packaging issue,22.2,Normal,29
RET_201382,2025-06-07 01:15:32,RT_018,STORE_162,High Energy White,68,Wrong Delivery,,22.6,Poor Handling,68
RET_210340,2025-01-25 18:52:29,RT_059,STORE_156,Wholegrain Brown,41,Returned Unsold,Late delivery,22.9,Temperature Abuse,41
RET_206928,2025-03-09 07:01:44,RT_046,STORE_035,Wholegrain Brown,67,Stale,Late delivery,24.8,Normal,67
RET_205671,2025-06-28 04:37:12,RT_021,STORE_054,Wholegrain Brown,114,Wrong Delivery,Customer complaints,22.1,Temperature Abuse,114
RET_201638,2025-05-01 16:25:48,RT_053,STORE_192,Family Loaf,22,Mould Growth,,19.4,Temperature Abuse,22
RET_212800,2025-01-22 03:24:10,RT_057,STORE_187,Soft White,2,Expired,,18.5,Normal,2
RET_206907,2025-03-11 20:43:27,RT_054,STORE_026,High Energy White,119,Returned Unsold,,24.5,Condensation,119
RET_208591,2025-02-09 12:50:14,RT_062,STORE_027,Whole Wheat,46,Crushed/Squashed,Late delivery,20.6,Temperature Abuse,46
RET_206406,2025-03-05 09:37:15,RT_005,STORE_135,High Energy White,70,Crushed/Squashed,,20.2,Normal,70
RET_209074,2025-05-15 22:52:23,RT_007,STORE_127,Seed Loaf,112,Returned Unsold,Late delivery,18.4,Temperature Abuse,112
RET_201179,2025-05-10 12:58:24,RT_032,STORE_100,High Energy Brown,58,Crushed/Squashed,Late delivery,20.0,Normal,58
RET_205448,2025-03-23 12:07:29,RT_028,STORE_171,Soft White,38,Damaged Packaging,Late delivery,25.2,Poor Handling,38
RET_210322,2025-04-28 23:24:41,RT_049,STORE_179,Whole Wheat,108,Crushed/Squashed,,22.9,Exposure to Sun,108
RET_205078,2025-03-23 17:05:03,RT_044,STORE_178,High Energy Brown,54,Stale,Packaging issue,23.6,Temperature Abuse,54
RET_208648,2025-06-25 01:53:55,RT_014,STORE_169,High Energy Brown,90,Damaged Packaging,Damaged on shelf,22.9,Temperature Abuse,90
RET_205175,2025-02-16 14:39:47,RT_055,STORE_181,Family Loaf,52,Returned Unsold,Late delivery,21.1,Poor Handling,52
RET_210142,2025-05-04 05:58:28,RT_040,STORE_105,High Energy White,44,Returned Unsold,Late delivery,24.4,Poor Handling,44
RET_200689,2025-06-13 06:41:02,RT_004,STORE_040,High Energy White,118,Damaged Packaging,,24.0,Poor Handling,118
RET_211560,2025-01-07 20:54:55,RT_008,STORE_133,Seed Loaf,114,Mould Growth,Damaged on shelf,33.6,Condensation,114
RET_206525,2025-03-13 16:45:02,RT_011,STORE_197,Soft White,88,Expired,Damaged on shelf,27.9,Temperature Abuse,88
RET_212831,2025-06-17 01:19:14,RT_024,STORE_113,Seed Loaf,76,Mould Growth,Damaged on shelf,23.6,Normal,76
RET_206488,2025-02-16 22:23:52,RT_038,STORE_110,High Energy White,57,Wrong Delivery,,25.9,Temperature Abuse,57
RET_210145,2025-01-13 05:58:55,RT_063,STORE_166,High Energy White,6,Crushed/Squashed,Damaged on shelf,20.9,Temperature Abuse,6
RET_207154,2025-02-28 19:44:41,RT_004,STORE_192,High Energy White,40,Stale,Damaged on shelf,19.1,Poor Handling,40
RET_210991,2025-06-20 01:35:36,RT_046,STORE_065,Whole Wheat,115,Damaged Packaging,Packaging issue,21.5,Normal,115
RET_206610,2025-07-24 16:19:29,RT_021,STORE_180,High Energy White,51,Stale,Packaging issue,25.2,Exposure to Sun,51
RET_211189,2025-04-02 23:13:02,RT_069,STORE_064,High Energy White,44,Crushed/Squashed,Customer complaints,19.8,Normal,44
RET_204349,2025-06-27 18:16:29,RT_033,STORE_009,Wholegrain Brown,33,Stale,Packaging issue,23.8,Condensation,33
RET_201884,2025-05-20 16:54:55,RT_026,STORE_078,Whole Wheat,67,Stale,Packaging issue,19.9,Poor Handling,67
RET_211286,2025-04-01 02:57:17,RT_018,STORE_160,Seed Loaf,31,Stale,Customer complaints,21.0,Condensation,31
RET_202494,2025-06-23 18:34:21,RT_032,STORE_175,High Energy White,94,Wrong Delivery,Late delivery,26.8,Temperature Abuse,94
RET_205947,2025-04-17 08:39:49,RT_005,STORE_192,Wholegrain Brown,96,Wrong Delivery,Customer complaints,25.0,Normal,96
RET_203036,2025-01-02 10:42:12,RT_055,STORE_041,Whole Wheat,115,Returned Unsold,Late delivery,24.6,Normal,115
RET_205777,2025-01-11 17:50:52,RT_010,STORE_004,Whole Wheat,66,Returned Unsold,,19.7,Normal,66
RET_200845,2025-07-08 05:50:30,RT_043,STORE_199,High Energy White,2,Stale,Late delivery,27.8,Temperature Abuse,2
RET_208734,2025-14-05,RT_051,STORE_197,Whole Wheat,83,Expired,Late delivery,18.7,Condensation,83
RET_207967,2025-05-16 11:09:05,RT_003,STORE_083,Wholegrain Brown,85,Expired,Customer complaints,26.9,Temperature Abuse,85
RET_211077,2025-04-26 23:11:58,RT_008,STORE_047,Seed Loaf,92,Damaged Packaging,Customer complaints,34.5,Condensation,92
RET_207340,2025-02-12 15:11:00,RT_035,STORE_054,Soft White,58,Damaged Packaging,,26.3,Exposure to Sun,58
RET_211759,2025-05-08 17:48:51,RT_024,STORE_059,Wholegrain Brown,115,Mould Growth,,25.2,Exposure to Sun,115
RET_210810,2025-06-01 04:52:10,RT_065,STORE_168,Seed Loaf,53,Stale,,20.9,Normal,53
RET_207137,2025-04-07 00:17:25,RT_043,STORE_197,High Energy Brown,114,Damaged Packaging,,19.7,Temperature Abuse,114
RET_202964,2025-04-16 06:36:21,RT_012,STORE_096,Wholegrain Brown,72,Expired,Packaging issue,24.5,Condensation,72
RET_202529,2025-02-17 02:33:48,RT_043,STORE_098,Wholegrain Brown,75,Wrong Delivery,,21.4,Normal,75
RET_205772,2025-04-24 13:19:01,RT_018,STORE_103,Whole Wheat,46,Damaged Packaging,Customer complaints,21.8,Exposure to Sun,46
RET_201048,2025-01-02 08:25:39,RT_017,STORE_139,Whole Wheat,21,Crushed/Squashed,Packaging issue,21.5,Normal,21
RET_207045,2025-04-26 00:52:19,RT_036,STORE_166,High Energy Brown,86,Wrong Delivery,Customer complaints,20.8,Poor Handling,86
RET_201960,2025-07-11 10:45:07,RT_023,STORE_052,Whole Wheat,5,Damaged Packaging,Customer complaints,25.6,Poor Handling,5
RET_202530,2025-05-08 22:18:24,RT_053,STORE_085,Seed Loaf,69,Crushed/Squashed,Late delivery,18.0,Condensation,69
RET_208429,2025-06-07 23:38:10,RT_051,STORE_129,Wholegrain Brown,80,Expired,,26.0,Condensation,80
RET_204917,2025-03-11 23:10:01,RT_046,STORE_040,High Energy White,27,Returned Unsold,Packaging issue,27.0,Condensation,27
RET_209325,2025-01-05 03:32:29,RT_024,STORE_063,Wholegrain Brown,2,Crushed/Squashed,Late delivery,26.4,Condensation,2
RET_205901,2025/02/18,RT_054,STORE_008,HighEnergyBrown,48,Crushed/Squashed,Packaging issue,22.6,Normal,48
RET_208286,2025-02-11 15:15:26,RT_029,STORE_177,High Energy Brown,38,Mould Growth,Damaged on shelf,27.7,Poor Handling,38
RET_204259,2025-07-22 22:21:35,RT_067,STORE_008,Whole Wheat,53,Expired,Damaged on shelf,20.6,Condensation,53
RET_211810,2025-05-25 17:19:29,RT_011,STORE_019,Soft White,91,Damaged Packaging,Damaged on shelf,23.9,Poor Handling,91
RET_211275,2025-04-06 09:41:49,RT_030,STORE_181,High Energy White,39,Mould Growth,Packaging issue,19.0,Exposure to Sun,39
RET_205656,2025-01-26 19:37:33,RT_027,STORE_123,High Energy Brown,75,Mould Growth,Packaging issue,19.0,Normal,75
RET_206097,2025-05-03 09:26:51,RT_032,STORE_185,High Energy White,15,Expired,,18.3,Temperature Abuse,15
RET_205907,2025-06-28 13:50:51,RT_060,STORE_120,Whole Wheat,66,Wrong Delivery,,18.4,Normal,66
RET_207373,2025-05-10 05:53:45,RT_029,STORE_178,Family Loaf,112,Stale,,22.9,Normal,112
RET_202978,2025-03-07 18:00:20,RT_023,STORE_053,Soft White,5,Returned Unsold,,23.9,Temperature Abuse,5
RET_211570,2025-03-20 10:12:31,RT_018,STORE_113,High Energy Brown,49,Returned Unsold,,19.8,Normal,49
RET_212156,2025-04-09 05:13:03,RT_006,STORE_178,Milk1L,50,Returned Unsold,Customer complaints,35.9,Temperature Abuse,50
RET_206721,2025-04-26 05:10:57,RT_061,STORE_142,High Energy Brown,63,Stale,Packaging issue,22.4,Temperature Abuse,63
RET_207842,2025-03-12 13:12:41,RT_050,STORE_139,Whole Wheat,27,Mould Growth,,27.7,Temperature Abuse,27
RET_208264,2025-03-24 04:18:02,RT_029,STORE_035,Family Loaf,19,Crushed/Squashed,,26.0,Poor Handling,19
RET_212110,2025-04-11 01:09:17,RT_042,STORE_033,High Energy White,92,Wrong Delivery,Packaging issue,22.9,Exposure to Sun,92
RET_203138,2025-01-21 09:01:51,RT_040,STORE_067,Soft White,91,Crushed/Squashed,,22.1,Exposure to Sun,91
RET_208325,2025-01-13 23:43:27,RT_061,STORE_005,Family Loaf,18,Mould Growth,Late delivery,21.1,Temperature Abuse,18
RET_212973,2025-01-29 15:01:41,RT_022,STORE_024,Seed Loaf,48,Stale,,27.5,Normal,48
RET_201826,2025-02-14 11:20:11,RT_032,STORE_032,Soft White,84,Wrong Delivery,Customer complaints,24.5,Exposure to Sun,84
RET_205548,2025-06-22 06:04:54,RT_003,STORE_143,DishSoap,98,Wrong Delivery,Packaging issue,21.7,Exposure to Sun,98
RET_208785,2025-02-23 05:06:17,RT_056,STORE_038,High Energy Brown,37,Damaged Packaging,Late delivery,20.0,Exposure to Sun,37
RET_200560,2025-03-02 14:46:36,RT_042,STORE_089,Whole Wheat,9,Damaged Packaging,Damaged on shelf,19.0,Temperature Abuse,9
RET_211504,2025-05-12 02:35:27,RT_059,STORE_033,Whole Wheat,82,Expired,,26.5,Normal,82
RET_208435,2025-06-02 23:51:31,RT_027,STORE_195,High Energy White,118,Damaged Packaging,,27.9,Exposure to Sun,118
RET_205435,2025-02-11 18:41:24,RT_015,STORE_056,Seed Loaf,18,Returned Unsold,Packaging issue,19.8,Temperature Abuse,18
RET_204437,2025-01-14 20:18:31,RT_030,STORE_139,High Energy White,88,Wrong Delivery,Late delivery,27.4,Condensation,88
RET_210382,2025-07-26 21:31:58,RT_001,STORE_074,Whole Wheat,13,Wrong Delivery,Packaging issue,18.4,Normal,13
RET_208597,2025-02-09 10:05:14,RT_017,STORE_077,Seed Loaf,90,Expired,,25.2,Exposure to Sun,90
RET_201442,2025-06-29 20:08:42,RT_048,STORE_121,Whole Wheat,67,Expired,Customer complaints,26.5,Normal,67
RET_208453,2025-04-14 01:25:37,RT_010,STORE_134,High Energy White,105,Mould Growth,Packaging issue,22.0,Temperature Abuse,105
RET_204406,2025-05-18 17:10:51,RT_045,STORE_133,Soft White,35,Damaged Packaging,,22.3,Poor Handling,35
RET_212458,2025-01-03 14:40:48,RT_007,STORE_074,Soft White,56,Expired,Packaging issue,21.4,Temperature Abuse,56
RET_201689,2025-01-25 03:30:13,RT_051,STORE_116,Seed Loaf,84,Crushed/Squashed,Damaged on shelf,21.8,Temperature Abuse,84
RET_212894,2025-06-19 09:15:16,RT_049,STORE_037,Seed Loaf,69,Mould Growth,Late delivery,25.9,Normal,69
RET_209917,2025-05-13 14:44:20,RT_017,STORE_054,High Energy Brown,82,Crushed/Squashed,Customer complaints,20.2,Normal,82
RET_211743,2025-03-29 22:07:57,RT_029,STORE_016,Family Loaf,30,Wrong Delivery,Late delivery,19.2,Normal,30
RET_205962,2025-05-17 17:34:45,RT_032,STORE_099,Whole Wheat,26,Damaged Packaging,,21.7,Exposure to Sun,26
RET_202496,2025-01-18 22:36:24,RT_049,STORE_147,High Energy Brown,84,Damaged Packaging,Packaging issue,22.4,Poor Handling,84
RET_210694,2025-01-12 23:22:29,RT_030,STORE_032,Seed Loaf,51,Crushed/Squashed,Late delivery,21.9,Normal,51
RET_200340,2025-04-27 21:39:09,RT_047,STORE_029,High Energy White,84,Crushed/Squashed,Customer complaints,20.7,Condensation,84
RET_202408,2025-05-04 00:01:21,RT_043,STORE_180,Whole Wheat,14,Returned Unsold,Customer complaints,21.7,Normal,14
RET_209793,2025-06-22 07:17:15,RT_033,STORE_134,Whole Wheat,55,Returned Unsold,,22.5,Poor Handling,55
RET_210902,2025-01-18 06:37:49,RT_011,STORE_045,Seed Loaf,18,Expired,Late delivery,22.2,Normal,18
RET_205782,2025-01-31 00:17:30,RT_005,STORE_106,Wholegrain Brown,31,Damaged Packaging,Packaging issue,24.0,Normal,31
RET_204576,2025-02-17 11:19:59,RT_050,STORE_161,Whole Wheat,54,Damaged Packaging,,27.6,Normal,54
RET_203725,2025-04-27 06:10:50,RT_062,STORE_110,Soft White,4,Returned Unsold,,25.5,Temperature Abuse,4
RET_202785,2025-04-24 20:41:35,RT_066,STORE_092,Soft White,118,Mould Growth,,23.8,Condensation,118
RET_209715,2025-06-23 03:34:51,RT_004,STORE_134,Wholegrain Brown,21,Damaged Packaging,Customer complaints,23.4,Exposure to Sun,21
RET_201012,2025-01-22 06:57:13,RT_024,STORE_010,Soft White,87,Crushed/Squashed,Damaged on shelf,19.8,Poor Handling,87
RET_205280,2025-06-29 00:31:28,RT_013,STORE_070,Soft White,27,Expired,Packaging issue,18.5,Exposure to Sun,27
RET_204895,2025-06-01 23:21:23,RT_018,STORE_069,High Energy Brown,35,Damaged Packaging,,27.2,Poor Handling,35
RET_209958,2025-05-10 12:15:41,RT_032,STORE_134,Wholegrain Brown,85,Mould Growth,,19.3,Temperature Abuse,85
RET_207121,2025-07-09 16:03:32,RT_040,STORE_176,Whole Wheat,22,Crushed/Squashed,Damaged on shelf,27.9,Condensation,22
RET_206549,2025-05-31 20:54:05,RT_002,STORE_186,Whole Wheat,50,Crushed/Squashed,Late delivery,22.8,Poor Handling,50
RET_204037,2025-04-07 10:58:40,RT_047,STORE_020,Family Loaf,115,Mould Growth,Late delivery,21.8,Normal,115
RET_200148,2025-05-31 17:25:04,RT_054,STORE_124,High Energy Brown,98,Mould Growth,Late delivery,18.8,Exposure to Sun,98
RET_200285,2025-07-09 08:06:32,RT_053,STORE_171,Whole Wheat,110,Crushed/Squashed,,20.8,Poor Handling,110
RET_212617,2025-01-01 06:40:22,RT_019,STORE_050,Whole Wheat,58,Mould Growth,Packaging issue,19.9,Condensation,58
RET_208555,2025-04-07 15:57:50,RT_008,STORE_172,Wholegrain Brown,16,Mould Growth,Damaged on shelf,21.1,Temperature Abuse,16
RET_210973,2025-01-12 11:57:57,RT_067,STORE_146,High Energy White,91,Returned Unsold,Customer complaints,20.5,Temperature Abuse,91
RET_209732,2025-03-08 18:14:36,RT_065,STORE_105,Family Loaf,94,Stale,Damaged on shelf,40.0,Condensation,94
RET_206770,2025-04-05 01:41:18,RT_030,STORE_197,Soft White,69,Returned Unsold,,21.4,Condensation,69
RET_204443,2025-06-09 08:23:27,RT_030,STORE_060,High Energy White,40,Mould Growth,Packaging issue,27.6,Temperature Abuse,40
RET_207446,2025-05-23 16:36:56,RT_045,STORE_124,Soft White,62,Mould Growth,Late delivery,25.4,Normal,62
RET_200236,2025-03-09 17:59:44,RT_007,STORE_130,Family Loaf,32,Expired,Late delivery,22.2,Poor Handling,32
RET_212537,2025-03-19 21:02:26,RT_029,STORE_086,Whole Wheat,34,Damaged Packaging,Late delivery,23.0,Exposure to Sun,34
RET_207123,2025-03-08 14:42:07,RT_024,STORE_138,Whole Wheat,10,Returned Unsold,,21.6,Exposure to Sun,10
RET_210900,2025-03-28 17:06:30,RT_069,STORE_059,Wholegrain Brown,62,Expired,,27.6,Exposure to Sun,62
RET_212494,2025-02-06 09:06:37,RT_066,STORE_040,Soft White,39,Mould Growth,Damaged on shelf,19.0,Condensation,39
RET_203083,2025-05-07 03:55:18,RT_003,STORE_025,High Energy White,6,Wrong Delivery,Packaging issue,25.0,Exposure to Sun,6
RET_210294,2025-04-10 19:43:22,RT_037,STORE_198,Soft White,76,Stale,,18.2,Normal,76
RET_200632,2025-01-09 04:34:49,RT_065,STORE_163,Seed Loaf,88,Expired,Late delivery,18.9,Condensation,88
RET_206813,2025-01-04 17:13:19,RT_002,STORE_032,Whole Wheat,70,Stale,,20.9,Condensation,70
RET_202493,2025-07-22 22:05:27,RT_067,STORE_124,High Energy White,24,Crushed/Squashed,Customer complaints,27.6,Exposure to Sun,24
RET_202665,2025-07-07 00:38:02,RT_044,STORE_042,Wholegrain Brown,23,Wrong Delivery,Packaging issue,32.4,Poor Handling,23
RET_211087,2025-04-18 03:40:11,RT_056,STORE_177,Family Loaf,18,Damaged Packaging,,27.6,Condensation,18
RET_211164,2025-07-04 18:52:07,RT_061,STORE_073,Whole Wheat,19,Wrong Delivery,Late delivery,24.6,Temperature Abuse,19
RET_212737,2025-02-18 21:06:31,RT_029,STORE_003,Seed Loaf,42,Stale,Packaging issue,33.4,Poor Handling,42
RET_210526,2025-04-15 14:24:11,RT_016,STORE_081,High Energy Brown,53,Damaged Packaging,Damaged on shelf,22.6,Poor Handling,53
RET_210060,2025-05-30 12:39:11,RT_045,STORE_026,Whole Wheat,57,Wrong Delivery,Damaged on shelf,19.2,Condensation,57
RET_211059,2025-05-25 17:54:40,RT_059,STORE_030,Whole Wheat,18,Returned Unsold,Customer complaints,27.8,Condensation,18
RET_204211,2025-07-20 20:28:51,RT_007,STORE_115,Wholegrain Brown,96,Returned Unsold,Customer complaints,24.3,Condensation,96
RET_209686,2025-01-01 06:29:42,RT_048,STORE_123,High Energy White,43,Crushed/Squashed,Late delivery,22.7,Temperature Abuse,43
RET_210593,2025-07-12 02:42:34,RT_032,STORE_012,Wholegrain Brown,87,Crushed/Squashed,,27.7,Condensation,87
RET_203874,2025-06-29 13:01:27,RT_029,STORE_132,High Energy Brown,98,Expired,,21.3,Condensation,98
RET_209424,2025-01-14 16:23:20,RT_023,STORE_138,Wholegrain Brown,46,Returned Unsold,Packaging issue,19.5,Normal,46
RET_202817,2025-01-09 16:45:18,RT_031,STORE_019,Family Loaf,2,Wrong Delivery,,40.5,Temperature Abuse,2
RET_210780,2025-06-15 01:55:57,RT_039,STORE_014,High Energy White,48,Stale,Customer complaints,39.1,Poor Handling,48
RET_212824,2025-05-07 13:26:47,RT_030,STORE_106,Whole Wheat,15,Mould Growth,Packaging issue,25.4,Exposure to Sun,15
RET_211727,2025-04-23 00:26:31,RT_011,STORE_169,High Energy White,8,Stale,Packaging issue,18.2,Normal,8
RET_207426,2025-05-20 21:02:12,RT_014,STORE_052,Family Loaf,82,Wrong Delivery,,25.8,Poor Handling,82
RET_211235,2025-07-24 05:18:17,RT_038,STORE_199,Wholegrain Brown,45,Stale,Customer complaints,20.7,Temperature Abuse,45
RET_211063,2025-04-20 17:48:56,RT_060,STORE_132,Family Loaf,101,Mould Growth,,38.4,Poor Handling,101
RET_212028,2025-02-06 19:07:29,RT_041,STORE_173,Whole Wheat,69,Mould Growth,Customer complaints,21.8,Poor Handling,69
RET_209777,2025-03-10 13:36:56,RT_050,STORE_040,Wholegrain Brown,44,Stale,Late delivery,41.8,Poor Handling,44
RET_201735,2025-03-21 20:01:13,RT_006,STORE_105,High Energy Brown,91,Damaged Packaging,Packaging issue,44.4,Temperature Abuse,91
RET_207397,2025-03-12 17:30:53,RT_038,STORE_095,High Energy White,89,Stale,Customer complaints,19.3,Poor Handling,89
RET_204255,2025-06-05 15:19:57,RT_005,STORE_139,Seed Loaf,22,Wrong Delivery,Customer complaints,22.9,Exposure to Sun,22
RET_210806,2025-05-07 13:58:33,RT_020,STORE_023,Seed Loaf,16,Stale,,33.8,Poor Handling,16
RET_202475,2025-04-25 16:39:11,RT_066,STORE_163,Whole Wheat,112,Wrong Delivery,Packaging issue,26.8,Temperature Abuse,112
RET_203077,2025-06-22 22:04:44,RT_046,STORE_023,High Energy White,28,Wrong Delivery,,27.8,Poor Handling,28
RET_203713,2025-02-23 23:29:14,RT_020,STORE_121,High Energy Brown,62,Crushed/Squashed,Damaged on shelf,21.0,Poor Handling,62
RET_211724,2025-04-06 22:41:21,RT_014,STORE_114,Family Loaf,53,Mould Growth,,27.8,Exposure to Sun,53
RET_201804,2025-02-21 16:35:34,RT_008,STORE_185,Seed Loaf,62,Crushed/Squashed,Damaged on shelf,24.6,Exposure to Sun,62
RET_200707,2025-05-09 11:01:57,RT_006,STORE_197,High Energy Brown,103,Crushed/Squashed,,21.8,Normal,103
RET_212017,2025-07-04 13:40:56,RT_008,STORE_055,Soft White,105,Expired,Late delivery,27.4,Condensation,105
RET_205189,2025-07-30 08:08:38,RT_014,STORE_053,Family Loaf,111,Returned Unsold,,24.8,Poor Handling,111
RET_203131,2025-03-30 02:17:12,RT_031,STORE_113,Whole Wheat,92,Expired,,21.4,Exposure to Sun,92
RET_205472,2025-01-20 04:23:07,RT_059,STORE_024,High Energy White,90,Returned Unsold,,18.3,Condensation,90
RET_200072,2025-06-25 11:20:18,RT_005,STORE_118,Family Loaf,15,Wrong Delivery,Late delivery,21.5,Normal,15
RET_207843,2025-01-01 10:22:41,RT_041,STORE_019,Family Loaf,8,Stale,Customer complaints,43.2,Normal,8
RET_205101,2025-04-08 02:13:43,RT_017,STORE_076,Milk1L,28,Returned Unsold,Damaged on shelf,23.2,Exposure to Sun,28
RET_206764,2025-04-17 22:28:40,RT_037,STORE_162,Wholegrain Brown,70,Crushed/Squashed,Late delivery,21.4,Normal,70
RET_209382,2025-03-15 08:24:39,RT_018,STORE_194,Wholegrain Brown,71,Expired,Customer complaints,27.1,Condensation,71
RET_201125,2025-03-02 19:30:24,RT_014,STORE_137,Whole Wheat,4,Stale,Customer complaints,43.2,Exposure to Sun,4
